"ENSEMBL","fc","adj.P.Val"
"ENSG00000241697",-4.02099046991605,0.00490995194932453
"ENSG00000138433",1.97666058055773,0.0020664663803401
"ENSG00000106266",1.61857315399119,0.00201520722606619
"ENSG00000150093",-1.93653175562637,0.00200006857629524
"ENSG00000159882",-2.17270056257667,0.00348651986259321
"ENSG00000137806",1.50348044431623,0.00215315006562928
"ENSG00000286874",2.55782796556077,0.00403960006468635
"ENSG00000259804",2.28933040826355,0.00359836912569724
"ENSG00000162813",-1.49778615975568,0.00218823678803215
"ENSG00000214248",3.46019356490553,0.00469480367174846
"ENSG00000162999",-5.93928129927762,0.00482400346595484
"ENSG00000277952",2.26362688363548,0.00328363911559582
"ENSG00000013288",-1.68155898118213,0.00247359055293932
"ENSG00000173812",1.45019605598634,0.00188909127592049
"ENSG00000112425",-1.77498808996263,0.00292246091582103
"ENSG00000265681",1.66710690220973,0.00231383537826628
"ENSG00000167981",-2.04701577744503,0.0037217666498563
"ENSG00000141569",-1.47927577554851,0.00208663131788417
"ENSG00000179119",-1.71548343981386,0.00242617774241414
"ENSG00000164941",-1.7994586933838,0.00222960156267155
"ENSG00000099866",-2.04158028232923,0.00331576817075002
"ENSG00000237729",2.45190207553978,0.00312915665527349
"ENSG00000241547",-2.99614536434074,0.00504110227352935
"ENSG00000198000",1.46402458946774,0.00208668541591933
"ENSG00000100359",-2.09709402494577,0.00360819504769735
"ENSG00000182606",-1.59347988359577,0.00220551474198474
"ENSG00000186448",1.55744898173441,0.0025477294829255
"ENSG00000124657",4.44845142055705,0.0049605110285394
"ENSG00000220749",2.23848461438851,0.00214435580878659
"ENSG00000122483",2.08588501970334,0.00225620523432652
"ENSG00000169756",1.41658327711762,0.00208034865157289
"ENSG00000103111",-1.5360379513968,0.00222761149450669
"ENSG00000228925",3.87303560249735,0.0039096139189443
"ENSG00000203711",2.61913170725711,0.00390759989352199
"ENSG00000181458",3.32889242686407,0.00496734270000303
"ENSG00000176102",-1.48392119740766,0.00218131108241418
"ENSG00000108256",-2.06899139514139,0.00212625302727206
"ENSG00000232859",2.78865561918356,0.00485812482133268
"ENSG00000125863",-1.71467026789053,0.00263926877255635
"ENSG00000143919",-1.6562721033502,0.00277778878795188
"ENSG00000100994",-1.5401865668696,0.00223074694366703
"ENSG00000119801",-1.93617656813104,0.00256263941167144
"ENSG00000187325",2.20729823020404,0.00313781714234765
"ENSG00000165490",-1.90623729008559,0.00261128767001032
"ENSG00000235530",4.40179540651928,0.00491111361017333
"ENSG00000124172",1.64283613285745,0.00201041112103616
"ENSG00000188120",-3.34813705324345,0.00482538883416376
"ENSG00000254893",-3.15082821389843,0.00265043723976331
"ENSG00000164880",1.67786042638817,0.00194061266459591
"ENSG00000007402",-3.4897771480316,0.00499928872469871
"ENSG00000232533",3.17857872204752,0.0048094181143007
"ENSG00000279080",7.59039103402937,0.00531892841065821
"ENSG00000125454",-1.49013405036625,0.0023190066592625
"ENSG00000169727",1.52497367518025,0.00197732835241169
"ENSG00000136631",-1.49077944313255,0.00236857358924746
"ENSG00000228192",2.47598319112237,0.00356499225763321
"ENSG00000226696",2.00746997506081,0.00306288110728047
"ENSG00000155906",1.53337915370803,0.00228305831609582
"ENSG00000176842",-2.93749967716135,0.00439292207771942
"ENSG00000278848",2.53940733717502,0.00449604677754784
"ENSG00000132824",-1.81190818030477,0.00229697324072356
"ENSG00000108298",1.54291060966924,0.00187411147057029
"ENSG00000198538",-1.7160767160854,0.00261972277978967
"ENSG00000138386",-2.26122294095035,0.00256714233510231
"ENSG00000179528",2.48096069096066,0.00435465993029397
"ENSG00000268536",3.97973299776081,0.00477209948927095
"ENSG00000142544",1.61709971067432,0.00230604607978112
"ENSG00000242692",2.89354612780018,0.00377180552647931
"ENSG00000162430",-1.73922462690189,0.00234681309143508
"ENSG00000165288",-1.64675036905408,0.00270069037963324
"ENSG00000160087",1.39996328536976,0.00202857558564888
"ENSG00000130332",1.53941377994608,0.00195977948593366
"ENSG00000134294",-2.1611131740858,0.00223821879740562
"ENSG00000036549",-1.94498272756089,0.00254869561489013
"ENSG00000167182",-2.16627729566429,0.00247025216172511
"ENSG00000234616",1.59204158083647,0.00229220177019954
"ENSG00000169221",-1.53892067672592,0.00215192172441651
"ENSG00000145779",-1.92459373285412,0.00247189234212966
"ENSG00000166908",2.31628414810817,0.0027951593408248
"ENSG00000132912",-1.90937193685745,0.00246580911582056
"ENSG00000205670",1.59777454604856,0.00222833608662151
"ENSG00000235254",-6.19271742983139,0.00587687790952942
"ENSG00000188305",3.73926788094844,0.004643642809762
"ENSG00000137822",-1.52557618781498,0.00245764993636003
"ENSG00000159899",-2.47203100681619,0.00436835285989599
"ENSG00000271029",3.654764506801,0.00474136681443267
"ENSG00000251400",-8.07311703916259,0.00598576831831889
"ENSG00000253106",2.38362075637794,0.00447629325774755
"ENSG00000285571",4.28592640125059,0.00411833827017557
"ENSG00000183751",1.71973508123575,0.00207661836447054
"ENSG00000196378",1.7695567849805,0.00316660283592453
"ENSG00000234176",1.85215068222686,0.00301770792715454
"ENSG00000270872",-2.31290741542783,0.0037745421801471
"ENSG00000124641",-1.65180696299464,0.0025426067604822
"ENSG00000241506",1.68847155194236,0.00208261795554393
"ENSG00000126934",1.61390136466803,0.00198960419911006
"ENSG00000189223",1.53173326150992,0.0023809115610133
"ENSG00000197140",8.70036571460247,0.00596356076210111
"ENSG00000198356",1.39570942628122,0.00207428463785547
"ENSG00000156482",1.49915486390284,0.00195433687164254
"ENSG00000166794",1.48094704469823,0.00206544805093949
"ENSG00000114841",-2.49193564031854,0.00338953964963002
"ENSG00000228305",1.65655037652275,0.00282605666279987
"ENSG00000257636",3.00516823062693,0.00444098373305148
"ENSG00000177685",1.58373269959229,0.00228103921375058
"ENSG00000168291",-1.45223281975652,0.00220551474198474
"ENSG00000170899",2.50306700700481,0.00349567375981529
"ENSG00000178409",-1.73645874325441,0.00264848910879769
"ENSG00000197372",-1.69860051952493,0.00303889431678327
"ENSG00000179051",-1.71753901024004,0.00203391723991899
"ENSG00000197841",-1.78992902839224,0.00318361893742497
"ENSG00000137714",-1.78091382375364,0.00242759863278302
"ENSG00000124784",1.57445493452223,0.00216925113533447
"ENSG00000233006",6.21882479947252,0.00525084841374105
"ENSG00000170425",3.07137727667957,0.00324802941461855
"ENSG00000137364",-1.55901078986898,0.00230500954700412
"ENSG00000244165",1.81692662409205,0.00265868117983699
"ENSG00000170515",1.4828112199906,0.0019802179801858
"ENSG00000260190",3.97390674693374,0.00543797798929067
"ENSG00000136527",-1.45336266771088,0.00203021479756942
"ENSG00000167136",1.56196569486943,0.00228989982311912
"ENSG00000110628",-2.02819704162922,0.00353637254299919
"ENSG00000212864",1.63546738542029,0.00256714233510231
"ENSG00000158941",1.5085978661514,0.00206247337751753
"ENSG00000182149",-1.45466018107526,0.00214469223951388
"ENSG00000169994",-5.53793097807479,0.00606469157080679
"ENSG00000141002",1.70214656709673,0.00205099858637025
"ENSG00000123415",1.50589562362219,0.00234940797159552
"ENSG00000266714",2.64992779518868,0.00406021163843514
"ENSG00000166562",1.46546891290858,0.0023319057481148
"ENSG00000226742",-2.65056421473512,0.00457159394840465
"ENSG00000175221",1.55769728433321,0.0021153230907418
"ENSG00000185158",-2.1342166953228,0.00308468547550862
"ENSG00000175792",-1.42961618023464,0.00210060368222573
"ENSG00000198373",-1.48873170952189,0.00233318073955973
"ENSG00000152291",-1.46440725873506,0.00224526896186832
"ENSG00000167615",-1.95071187391039,0.00211446514989851
"ENSG00000152433",-2.38350196060154,0.00402623800032
"ENSG00000172530",-1.55406363966069,0.00258431088899986
"ENSG00000110321",-1.99491658642535,0.00203001325947017
"ENSG00000121775",-1.55053181246733,0.0024072440953866
"ENSG00000273018",12.1803471825557,0.00605914062080527
"ENSG00000112812",2.38969036542496,0.00383854544310811
"ENSG00000224628",2.0494672528891,0.00411438875035434
"ENSG00000224635",-4.6116955879828,0.0055088965544593
"ENSG00000130713",1.45569203982301,0.00220317744596886
"ENSG00000187191",-3.32939300472433,0.00499877587247735
"ENSG00000130675",2.17408365380548,0.00319269790455355
"ENSG00000287077",2.39511123896118,0.00378970435185423
"ENSG00000116350",-1.51515058499166,0.00208850926901188
"ENSG00000148832",-2.44763861069546,0.00468660695773277
"ENSG00000006125",1.49326709127979,0.00208526499130328
"ENSG00000242697",2.39465122297223,0.00375553763655075
"ENSG00000131748",1.40563071423404,0.00218565013265408
"ENSG00000186088",-6.14223752183773,0.00584179215263786
"ENSG00000050344",2.11482533109104,0.00330694222203298
"ENSG00000163659",-1.88428167127469,0.00297133864425524
"ENSG00000241680",2.42113309384501,0.0037003047924592
"ENSG00000146463",-1.71551115224351,0.00243064751532083
"ENSG00000135473",-1.77950375142797,0.00254083578979818
"ENSG00000204599",1.58446119819353,0.00265240413715233
"ENSG00000273674",3.16914359227195,0.00489703046619531
"ENSG00000272438",2.20795999911667,0.00319083404804318
"ENSG00000273253",-2.92835372490076,0.00434202178335395
"ENSG00000169418",-3.63308217696603,0.00588272471583543
"ENSG00000110975",2.59298119667009,0.00465591813632186
"ENSG00000188611",2.62930547639382,0.00379025302209743
"ENSG00000238113",1.87220456102539,0.00357954216310454
"ENSG00000188342",-1.4873100492396,0.00245713844781087
"ENSG00000102271",4.63400237850783,0.00569571090975518
"ENSG00000178951",1.89119567283329,0.00223242697189037
"ENSG00000178297",2.31492430696947,0.00417865957619394
"ENSG00000271147",-3.46275701491858,0.00528478686931268
"ENSG00000100802",1.60268935357268,0.00268519671820293
"ENSG00000266970",3.93051795010318,0.00573089413084416
"ENSG00000179240",-1.92797945878785,0.00318223263840041
"ENSG00000138378",2.82779934562882,0.00516819585653819
"ENSG00000285702",5.39969807387921,0.00515712039982802
"ENSG00000147601",-1.52841559109135,0.00253301491419696
"ENSG00000103051",1.56846449887244,0.00220317744596886
"ENSG00000256591",6.50617327876849,0.00597189610188274
"ENSG00000113328",-2.06143292172704,0.00243161511841024
"ENSG00000256338",1.68217913355265,0.00234405458035156
"ENSG00000219470",1.60512867645615,0.00265880119778008
"ENSG00000136715",-1.75215247238184,0.00245316987025663
"ENSG00000127616",1.73796910973952,0.00205176735736107
"ENSG00000197471",1.54715630330248,0.00217943447241295
"ENSG00000176108",1.50157994571942,0.0025170359404719
"ENSG00000138095",1.42874758329832,0.00214986977423556
"ENSG00000169490",1.5409666522494,0.0024727129265193
"ENSG00000137601",1.87246301516346,0.00257506350304908
"ENSG00000117036",-2.0458106822791,0.00282349113305401
"ENSG00000105518",1.9693522284808,0.00257368887636616
"ENSG00000185129",-1.74466672507318,0.00274022120310897
"ENSG00000257354",2.28535186386697,0.00381699456713028
"ENSG00000010270",-2.37286502091583,0.00266606322514806
"ENSG00000139405",-1.51401309816792,0.00237663252910683
"ENSG00000163877",-1.58625772681581,0.00264848910879769
"ENSG00000088451",-2.74440896427724,0.0029537258587468
"ENSG00000247121",-3.13265717536611,0.00518148242740644
"ENSG00000235636",-6.67523138130958,0.00584179215263786
"ENSG00000081320",-2.16512665705638,0.00280880639572473
"ENSG00000105726",1.52957252318226,0.00220317744596886
"ENSG00000213397",2.35680544858007,0.0047476654352454
"ENSG00000254887",-5.01324427994667,0.0062143355938539
"ENSG00000213312",2.8840359140046,0.00494398612893893
"ENSG00000237875",3.28038931054879,0.00570917208802282
"ENSG00000103266",1.43887310741248,0.00226182644711512
"ENSG00000250397",3.23524519715319,0.00511412627094521
"ENSG00000101019",-1.48985871330263,0.00242834074191122
"ENSG00000119640",-1.51045114331076,0.00275428887865572
"ENSG00000144959",-4.20408593568588,0.00496801036331312
"ENSG00000185896",1.50251005143964,0.00224812738397239
"ENSG00000101935",-1.60332069610919,0.00262831932719839
"ENSG00000028277",-2.35579293928763,0.00272935679211009
"ENSG00000133878",-3.56234139468696,0.00616355432035086
"ENSG00000217555",2.90492466223092,0.00504472404290191
"ENSG00000088882",-1.46893962824366,0.00224815268699151
"ENSG00000106009",1.4830076315901,0.00223478701025722
"ENSG00000170802",-1.86886422112208,0.00315491744397381
"ENSG00000113391",-1.90671265192556,0.00380451869954347
"ENSG00000258102",2.92577971022769,0.00568337171298097
"ENSG00000088876",-1.71892281485083,0.00318296961940559
"ENSG00000233967",-3.69348659604853,0.00549739987368387
"ENSG00000121957",-1.59690525548352,0.00283348358091347
"ENSG00000232829",3.44598561921448,0.00592119379013368
"ENSG00000238082",2.18267903657714,0.00368054581982583
"ENSG00000166750",-8.64342166077794,0.0065693247634771
"ENSG00000103121",1.61093386029528,0.00251821316016109
"ENSG00000287580",3.49087525435214,0.00585660924679018
"ENSG00000139351",5.78081550270015,0.00585314186261201
"ENSG00000123191",1.8863268309609,0.00297750771406869
"ENSG00000109519",-1.43856739047769,0.00238499907619309
"ENSG00000234222",5.06245379014857,0.00560078481743837
"ENSG00000177788",1.83413800037883,0.00329874928906968
"ENSG00000224138",-3.50035820924847,0.00619875284233512
"ENSG00000230777",2.03667843198113,0.00356533906825725
"ENSG00000255320",-4.3038411328014,0.00592280268461119
"ENSG00000138592",2.13463661943221,0.00249861724533797
"ENSG00000241852",-2.36706435144036,0.00497511272755492
"ENSG00000265778",-3.65975662253755,0.00631587718152562
"ENSG00000081913",-1.91531499417228,0.00276509107295405
"ENSG00000169241",-1.47347075866164,0.00248452002847535
"ENSG00000151503",-1.86332970562027,0.002405273979861
"ENSG00000170779",-1.82814730738245,0.00252469444451994
"ENSG00000186197",2.45837489201216,0.00510811826668998
"ENSG00000229605",2.05884975999039,0.00246599682827684
"ENSG00000153914",2.2397741068535,0.00230525743642258
"ENSG00000138678",2.63215726166886,0.00453044710407614
"ENSG00000140990",1.50518731873483,0.0022765719363329
"ENSG00000101986",1.54866005442482,0.00267427880270932
"ENSG00000138621",1.75387602285035,0.00269810272788579
"ENSG00000162408",1.68418264806219,0.00252179015101235
"ENSG00000242265",-5.47782682436095,0.00653350266884129
"ENSG00000122490",-1.4286908108972,0.00242963255854282
"ENSG00000181781",6.59574724052051,0.00629019103966079
"ENSG00000184619",-2.28751045756992,0.00469336650296449
"ENSG00000213782",-3.52803317590663,0.0061938921687241
"ENSG00000228532",-1.94589490687394,0.00257723940346564
"ENSG00000113384",-2.4632417163982,0.00267128130943819
"ENSG00000272476",-2.17414339257992,0.00458763012762821
"ENSG00000182196",1.91275600538272,0.00391300870312679
"ENSG00000173821",-1.70720845675403,0.0024038251780112
"ENSG00000165060",1.56819734579847,0.00284135081272058
"ENSG00000117650",-2.25702140998353,0.00274542057312194
"ENSG00000104866",1.51125451607418,0.00246064312654932
"ENSG00000134982",-1.8323273614162,0.00290414937746671
"ENSG00000160710",-1.47099239636248,0.00231000413206326
"ENSG00000146729",-1.69225262675342,0.00266320203025455
"ENSG00000225684",2.60101372023946,0.00566318456498931
"ENSG00000147853",-1.88097756445785,0.00272686478154986
"ENSG00000234494",1.7597429178785,0.00349767793609504
"ENSG00000115286",1.64422968681593,0.00236342141322001
"ENSG00000183018",-2.72314945388304,0.00511089423264058
"ENSG00000126458",1.5292036314511,0.0029485524165383
"ENSG00000238058",1.89899944206007,0.00393376007438708
"ENSG00000092098",2.40782982461756,0.00416069678650267
"ENSG00000106799",2.15660428125216,0.00273540381393427
"ENSG00000084090",-1.59763461260193,0.00234135245793171
"ENSG00000198242",1.43780619089862,0.00224289084451176
"ENSG00000163681",-1.51167583534484,0.0028152871947501
"ENSG00000173153",1.43096070506623,0.00248247571708611
"ENSG00000115520",-1.90291980311058,0.00311620884915078
"ENSG00000228861",2.6960273977258,0.00506129381640218
"ENSG00000197580",3.20767430074666,0.00619473786946369
"ENSG00000167723",2.44116846913282,0.00497433865935532
"ENSG00000103222",-1.65924160398676,0.00257807670367738
"ENSG00000277855",-3.74004925213472,0.00654809292131424
"ENSG00000226416",5.17677307430079,0.00625671578439978
"ENSG00000120738",1.95393781323316,0.00290837111595353
"ENSG00000168283",-2.22661628016575,0.00276531159304173
"ENSG00000173418",-1.8809707425289,0.00256348641604158
"ENSG00000136279",-1.38770334419571,0.00237713924959585
"ENSG00000106682",-1.77902962487628,0.00227779115190224
"ENSG00000187609",1.57038004614638,0.00294530087100525
"ENSG00000116213",-1.46269809192929,0.00267596832134901
"ENSG00000258813",3.49622738589895,0.00595000585934544
"ENSG00000234602",-2.43724881996695,0.00453892315748551
"ENSG00000175728",-4.11107015559179,0.00665792565779278
"ENSG00000198556",1.58487908852826,0.00302046731690425
"ENSG00000241627",-2.48053170015784,0.00370573767959879
"ENSG00000128294",-1.52482971993682,0.00271674199273925
"ENSG00000224389",-2.47328457364741,0.00414860333525928
"ENSG00000264290",-6.28500487826652,0.00698643481573849
"ENSG00000151689",-3.2969144306751,0.00598581353013362
"ENSG00000214914",2.71572884331248,0.00584169064667284
